,VWAP,TWALiquidityAroundBBO|Ask10bpsNotional,TradeNotional|Non,EBBOOrderPercentage|Filled,EBBOTradeVolume,FillProbability|Bid1,FillProbability|Ask1,FillProbability|Ask2,TradeNotional|Dark,ExecutedVolume|Ask,Date,FillProbability|Bid3,FillProbability|Bid2,TimeAtEBBO|Duration,FillProbability|Ask3
126,1141.5331799002686,43805.497017332345,0.0,36.41133263378804,15405,11.439235470243222,18.702039026529267,0.715942321266512,43868.01449551783,24492,2022-06-17,0.1262493424513414,2.6152573909448007,25837.527786197003,0.15821533106558025
127,1131.4726903400542,37298.038137748095,0.0,12.647928994082841,6478,11.210530844016176,3.4339176476635993,0.732448866777225,1026671.5793477227,2550,2022-06-20,0.0,1.103448275862069,28476.394144082,0.0
128,1133.5385003928611,25435.908190407135,0.0,21.60527762506872,8310,7.356671740233383,8.961474036850921,0.0,203918.95734597158,9496,2022-06-21,0.37352743990039267,0.538967338579282,25275.554938476,0.0
129,1105.1442596030272,62787.20894346658,0.0,37.50445632798574,13960,11.169906821580582,21.214398436912905,1.2090071029167295,238063.3970154928,7262,2022-06-22,0.0,0.8087659796504044,30064.393519691002,0.0972951936174353
130,1100.295575618236,50718.59086929466,0.0,34.4311377245509,17475,8.43997884717081,15.358380856535838,3.7658336186237586,706858.3817783284,8676,2022-06-23,0.07808433107756377,1.3489856863350838,27609.996468060002,0.19662921348314608
131,1128.645920788465,61348.600863411935,0.0,31.909055272442178,10356,16.305345667678836,5.902573168336279,1.471264367816092,2649503.040668947,6175,2022-06-24,0.23478771277636468,4.465493910690121,27626.599180462003,0.647340275823248
132,1145.1227884375778,54271.36732541465,0.0,23.565573770491806,7487,3.9984803875011874,12.688465031789281,5.532555513737298,743129.4930003785,10180,2022-06-27,0.0,0.4541326067211626,25867.972997171004,1.2589928057553956
133,1143.7340789683171,44731.76704120966,0.0,33.58455016486104,12288,17.284502009825815,7.091988130563798,0.6151322534344884,1104009.563488306,3937,2022-06-28,0.7511430437622469,5.719921104536489,28406.179615749003,0.14884644008930786
134,1111.057095950383,54786.01161274741,0.0,29.008109794135994,7995,13.648871766648321,5.3645182979540875,1.2914188615123194,741526.8137301512,5175,2022-06-29,0.3389830508474576,5.421412300683371,28095.874543039,0.385579332947754
135,1088.5750830063387,30018.9656491414,0.0,30.589430894308943,6485,5.146381229177004,15.281159420289855,1.7586123825584197,195640.2233561182,9988,2022-06-30,0.0,0.648854961832061,29286.190382494002,0.0
136,1073.6500142938821,45732.19675993761,0.0,35.30075187969925,13426,10.78818998716303,19.34465856442624,0.8314087759815243,1115770.7434052757,8757,2022-07-01,0.18839487565938207,2.704031465093412,29357.707243075005,0.737291424136593
137,1094.274914089347,35104.51037396684,0.0,30.138445154419596,5451,6.015232819802666,15.568570034163006,0.6724949562878278,167576.27929220468,3928,2022-07-04,0.0,1.7847769028871392,26798.662493272,0.0
138,1074.7520335985853,58260.24234135094,0.0,38.07035876001393,11255,11.302339442706005,18.038032547083564,1.0300894551368935,393572.40038872696,8861,2022-07-05,0.0,1.1219147344801794,29627.364228562,0.4173354735152488
139,1079.1825788636934,45770.503384431766,0.0,36.98876404494382,11660,10.37482410131764,21.276105651105652,2.2543741588156125,331397.759654122,8400,2022-07-06,0.0,1.7773620205799812,29951.166492282002,1.3796172674677347
140,1117.5003680529996,79601.26256586408,0.0,27.332324760463944,12786,5.130857556635978,10.896976644218368,3.5304906006419072,67973.96856581533,10742,2022-07-07,0.0,0.7685589519650655,29227.959845961002,1.7977528089887642
141,1126.7076462765958,51452.2775314626,0.0,14.260459634649381,6810,3.943262411347518,4.513871278592077,0.0,925747.8106858212,4872,2022-07-08,1.1302627860977676,0.8273228680526092,27637.687903083,1.1784511784511784
142,1116.7223194400256,58754.91706838845,0.0,29.06077348066298,6187,15.288901601830663,3.8435538387252532,1.4913448735019974,128711.13091701324,4653,2022-07-11,0.0,0.07766990291262137,27459.655308258,0.0
143,1110.5148067688085,68327.20073064922,0.0,34.539732494099134,8610,16.656131479140328,11.819443310750142,0.13297872340425532,1149416.4509061938,6083,2022-07-12,0.0,2.4303305249513936,27512.07922644,0.0
144,1101.2362026522671,67553.8503665206,0.0,33.0,12346,14.45876288659794,13.941908713692946,2.9837251356238697,862126.2540975465,6864,2022-07-13,0.0,0.5802146794313896,28480.835290629002,0.8352668213457077
145,1089.8765447279434,63579.22811789633,0.0,48.048693161475114,15967,23.758920260626745,19.295233792636097,1.80296200901481,4041636.181909045,11577,2022-07-14,0.3447285262855501,2.3170170323768606,29701.933354833003,0.09130335539831089
146,1131.9652999030336,25654.68929961374,0.0,32.184655396618986,7213,10.179598211116632,4.636329017517136,0.42052144659377627,106372.40282334227,6930,2022-07-15,0.08756567425569177,1.1183757742601514,28273.775280485002,0.20374898125509372
147,1174.421964050855,43436.09766244612,0.0,31.93033381712627,6727,6.149068322981367,16.350710900473935,4.430379746835443,40621.360181620774,6668,2022-07-18,0.0,0.24337479718766902,25002.017855895,9.545454545454547
148,1165.4634495641344,44414.32644935469,0.0,18.595371109337588,8030,4.963235294117647,13.260115606936415,1.5049299429164504,550624.2069302099,6193,2022-07-19,0.0,0.0,29750.154854753004,0.0
149,1151.9704103671706,56241.011955360416,0.0,28.48101265822785,9217,6.742671009771987,14.950198240015473,0.3458877786318217,16876.65457397784,8797,2022-07-20,0.35900783289817234,1.124567474048443,26878.78001397,0.0
150,1177.9075169982373,72227.29733843394,0.0,23.575949367088608,7267,10.61503416856492,7.362310632875549,1.9174656106711132,39353.85822139425,6244,2022-07-21,0.0,1.5431248277762468,26688.524865694002,0.2015677491601344
151,1174.4324675324676,47280.78544806321,0.0,26.36986301369863,7315,9.789956542732979,3.0525811091577433,0.0,374142.2963689892,8810,2022-07-22,0.0,2.149532710280374,28527.407367923,0.0
152,1165.6679650389513,77087.28279209301,0.0,19.170984455958546,5145,5.4572490706319705,9.03413821815154,0.8525149190110828,1230205.8909730362,4919,2022-07-25,0.0,1.3310185185185186,28323.472448452,0.0
153,1172.4991627906977,20964.19966503455,0.0,23.007246376811594,4866,5.356608478802992,6.990105330354293,0.0,194172.26392730145,3049,2022-07-26,0.05422993492407809,1.094003241491086,27206.643167689002,0.0
154,1171.6722789485118,26699.13074513447,0.0,26.732673267326735,4577,3.346371142981312,13.54719593814909,0.7494646680942184,209710.40189125293,4298,2022-07-27,0.0,0.0,27376.879200992,0.0
155,1187.9171438797423,30055.78404357897,0.0,21.997621878715815,5327,9.966011167759165,8.731910718665684,0.2011263073209976,152556.8069551472,3995,2022-07-28,0.38284839203675347,0.5578800557880056,26575.542127271,0.0
156,1172.7466790458507,53037.37866139831,0.0,36.89320388349515,6635,24.490929285449834,6.925662471664191,1.647058823529412,76781.72190625612,6781,2022-07-29,0.9427121102248005,2.988691437802908,28325.732311313004,0.1289906481780071
157,1174.023451415001,35931.45599846166,0.0,22.156573116691288,4973,4.344223484848484,12.427915734965282,0.8795074758135445,4594.9379458614285,4278,2022-08-01,0.0,0.0,28731.740547204005,0.0
158,1175.6352800953516,61549.67389643411,0.0,24.350336862367662,5833,7.183661810911168,9.570328012072114,0.8508914100486222,44828.83411580594,8253,2022-08-02,0.0,0.0837871805613741,29430.355267917002,0.0
159,1170.938643652141,64327.68164791572,0.0,25.936010891763107,10226,11.965578472886218,5.655371086346752,1.1933174224343674,150945.16382185597,7341,2022-08-03,0.0,0.36063884595569295,28614.591369391,0.0
160,1173.6096285611252,33528.348930984655,0.0,22.591743119266056,5494,9.176087177920358,8.921026974325642,0.23464998044583496,0.0,2562,2022-08-04,0.0,0.0,28365.779998008,0.0
161,1178.605529820498,39938.6419718559,0.0,11.329170383586083,3445,4.824616943142965,3.444864707593832,0.5550621669626998,0.0,3218,2022-08-05,0.0,0.135464643727987,27790.698107515003,0.6720138738348146
162,1165.6626412585863,34900.980060703,964304.8949897047,16.006600660066006,4511,5.700549450549451,6.401074306177261,0.0,12618.884204333757,3571,2022-08-08,0.0,0.0,28761.456048469,0.0
163,1139.9254172461754,44517.65423891088,0.0,22.454804947668887,8394,13.322119428090835,8.767652605915636,0.0,88982.31385577485,3758,2022-08-09,1.0722610722610724,3.927585148818656,24234.035346937002,0.0
164,1134.1394407652685,52118.55708470544,0.0,32.49466950959488,13498,15.163507602582795,8.240591830170473,1.3051422605063951,220009.2664845884,8345,2022-08-10,0.4475703324808184,4.809052333804809,29620.470161001,0.8540372670807453
165,1145.2993676503218,49519.07199903825,0.0,32.527472527472526,8950,7.748026369333442,17.243024087765324,0.0,70098.66511897853,7267,2022-08-11,0.16638935108153077,5.013623978201634,28741.894971167003,0.0
166,1150.5952874158468,25560.1435816421,0.0,12.616822429906541,1818,2.7187985499741067,1.979828165857303,0.0,33485.65872630043,3370,2022-08-12,0.0,0.0,24097.092534872005,0.0
167,1149.916349809886,78232.05353596968,0.0,21.85185185185185,4470,11.071569790431,0.5258330785692449,0.0304228780042592,136406.0814124571,2727,2022-08-15,0.5104645227156712,0.583864118895966,29014.393324908997,0.0
168,1158.692479108635,33277.42526341947,0.0,21.01827676240209,5330,2.6894988667841853,14.751418405615924,1.152623211446741,251412.9898331853,4112,2022-08-16,0.0,0.0,24256.050134335004,0.0
169,1137.8274278215224,65535.495318835165,0.0,32.048681541582155,11949,16.901800631149065,10.772808965006872,2.743362831858407,924473.6324281779,7944,2022-08-17,1.797505502567865,3.800045238633793,28775.005912291002,0.0
170,1158.7774804446274,58135.60218778561,0.0,24.96217851739788,4710,7.519004837595024,3.0258946755891767,0.0,178674.59225781096,5899,2022-08-18,0.0,0.0,28608.798068837,0.0
171,1129.4317403896787,87670.13488914618,0.0,27.128263337116916,7401,12.615384615384615,13.021230266739249,4.7326367547633685,591739.108812413,2869,2022-08-19,0.0,0.5689900426742532,26755.45114189,0.0
172,1105.0889869461298,45022.99052185898,0.0,7.950872656755009,5403,5.367556631094537,3.1836091410559493,0.03675119441381845,293936.1063893611,4334,2022-08-22,0.0,0.3458877786318217,25841.237900536,0.0
173,1101.305151368871,47803.34147823964,0.0,25.489033787788973,14367,9.861725275496596,16.428938876677734,0.0,3104186.058225042,7464,2022-08-23,0.0,0.9627565239422345,27591.018832814,0.0
174,1096.2221784259625,72138.48411147163,0.0,24.857685009487664,7278,3.1412627750956172,15.14877248557529,0.5882352941176471,382637.4068854439,5169,2022-08-24,0.0,0.6879419071278425,27267.449455008005,0.0
175,1114.7864265364265,60713.59525001569,0.0,15.730337078651685,4754,1.7524277263087398,9.849257622123995,0.43633478778262597,329297.3921765296,5847,2022-08-25,0.0,0.0,23202.507807217,0.0
176,1114.7971711195341,68601.55867696083,0.0,30.37156704361874,10721,17.565646032799318,13.424258677495976,0.5603287261860291,1647114.0201858701,4796,2022-08-26,0.0,2.2604951560818085,26462.274678378002,0.0
177,1083.6953981534912,71727.9749703093,0.0,31.131131131131127,6747,4.744958481613286,16.408035606880787,1.67427701674277,214305.86007574244,8042,2022-08-30,0.4876915931258709,1.4411901441190145,27433.82986714,0.22839741149600304
178,1100.4852130850247,49123.68783392574,0.0,32.80207561156413,13973,8.196810537201328,17.131880957012253,2.5590847508655727,295794.5,15480,2022-08-31,0.04807692307692308,0.5483689538807649,25056.721321746998,0.10152284263959391
179,1070.5385620915033,53206.544398158774,0.0,16.80672268907563,5326,7.535951327433628,6.837496780839556,1.4873140857392826,359280.787684926,4430,2022-09-01,0.0,0.0,27193.015501293004,0.0
180,1058.6757572306992,65153.358549263365,0.0,25.765306122448976,8292,3.201384382435648,14.802780034299124,0.0,197341.6391474032,6125,2022-09-02,0.12232415902140673,1.5160349854227406,25850.08646583,1.489841986455982
181,1035.3575716234652,49230.211433893295,0.0,13.029989658738367,3585,6.4496684749849305,6.138136759981643,0.0,196629.53629032258,1611,2022-09-05,0.0,1.445466491458607,25661.288202229003,0.3799392097264438
182,1027.7413265306122,53445.793353371206,0.0,29.602888086642597,4668,9.841269841269842,7.38240177089098,0.3534817956875221,57872.6833199033,5098,2022-09-06,0.0,0.9499683343888538,21737.495214100003,0.0
183,1008.8233714483714,54847.92952269809,0.0,22.88973384030418,5279,12.82051282051282,2.839851024208566,0.5363237445148707,0.0,5184,2022-09-07,0.0,0.8864864864864865,25083.986349072,3.0406852248394003
184,1002.4484018987341,68317.02726083693,0.0,24.732229795520936,6180,12.450213895854846,4.791792395896198,0.0,19013.887501248875,3181,2022-09-08,1.3499480789200415,0.2986188876446435,24390.132427051,0.0
185,1024.321253071253,85986.33296255274,0.0,26.66209732693626,10257,10.486169966869559,6.388595564941922,2.459358065860775,211120.5095034332,7024,2022-09-09,0.817641228939544,2.1214763150247022,27012.56916896,0.0
186,1030.0735220231118,46345.89792198679,0.0,23.939929328621908,5848,2.3651145602365116,13.287170107133525,0.0,453351.5509601182,7668,2022-09-12,0.0,0.048721071863581,28420.354387925003,0.0
187,1037.267502869323,50726.29943468323,0.0,23.651452282157674,11275,7.576058858620003,8.561826930420835,1.4408645187112268,134274.20147420146,9625,2022-09-13,1.3984863441921684,2.4357499041043345,26306.558449938,0.0
188,1017.1143870314083,37392.26713524207,0.0,20.11904761904762,4495,2.4749486900881323,10.172317954419121,0.0,17272.272272272276,4328,2022-09-14,0.19199122325836532,0.23177955189286636,22872.13707965,0.0
189,998.9192073810018,49609.71379835518,0.0,16.38875655073845,4445,5.770743216673221,4.121502394756743,0.0,0.0,3268,2022-09-15,0.0,1.2583271650629164,26764.734903842,0.0
190,1007.4616017964072,83761.93364772471,0.0,21.1840888066605,6622,4.628564122235009,13.541416566626651,1.380813953488372,442762.70845891105,3705,2022-09-16,0.0,0.0,27182.279295369,0.0
191,993.9538545533966,48342.57403724998,0.0,22.508896797153024,4415,7.042851081883751,5.653148944122594,0.0,9909.873823352695,2773,2022-09-20,0.0,2.6802567006417517,22715.3042424,0.0
192,987.0741492537302,84940.99569577942,0.0,19.60423377818684,9543,7.323724191663421,9.281260255989498,2.092925910422771,281245.10397738736,8152,2022-09-21,0.0,2.359472588480222,22349.384267382004,6.388206388206388
193,963.3917299451161,54114.65678361404,0.0,13.907902924704418,12547,3.2685018330951348,9.643221202854232,3.424432005268357,627219.142047754,6091,2022-09-22,0.266755585195065,2.488468074775431,23652.088304067,0.9331259720062209
194,952.5521705783102,64606.66247700439,0.0,11.77020084072863,6159,4.754907723051605,4.463208685162847,0.6010518407212623,967776.7069920031,6293,2022-09-23,0.0,0.8118811881188119,21122.743732545998,0.7508532423208191
196,949.4230180693471,58019.44658076932,0.0,5.942376950780312,5551,5.08432041758683,1.2876518079729204,0.9332376166547021,69079.63500622149,9899,2022-09-27,0.047644004002096334,2.6285714285714286,18783.692139919,0.0
197,918.9392727629158,57219.10867954743,0.0,14.577125830850331,9316,6.409948129573014,3.368346031799901,0.5336446260318519,175150.4443282802,11841,2022-09-28,0.9937351479801253,2.6337197478137075,22078.855025309,0.0
198,911.7098190814905,30782.399909080836,0.0,5.576340637805095,6158,0.8892420052254426,3.3403551008125185,1.4756671899529041,207463.0125695446,6174,2022-09-29,0.0,0.18753281824319257,23127.004045295,0.18350868607780768
199,920.1982205029018,30877.438946574624,0.0,7.410179640718563,7518,1.54339657226652,2.984358860852885,1.1770182205080464,193729.1752154288,4349,2022-09-30,0.22210257100551892,0.2483760030569354,19864.83507662,0.6697408871321915
200,916.189530783835,40833.42126700443,0.0,3.5878710906493096,6556,1.188081285168664,4.452278365321844,0.558568768720149,119920.72920934041,7428,2022-10-03,0.047888133320563166,0.12696109549288112,23454.387625454,0.27879047823289727
201,969.9029224630659,81942.12804307403,0.0,19.268153230417383,9003,3.890341012704395,12.58995714401229,2.189552705661558,1104548.98392478,9340,2022-10-04,0.0649772579597141,1.043540842029507,25843.952950692,2.6782035434693037
202,982.315203054496,35092.82068740481,0.0,2.62786097767731,5522,0.9466256811513203,2.3837732808871617,2.1678891605541972,235652.0423600605,6055,2022-10-05,0.07293591364387825,0.19086771399207164,23677.75091876,0.0
203,994.7823198198197,23719.39492371283,0.0,3.477443609022556,4951,1.2697179426888987,1.4603011500612575,0.1220703125,186585.19269776877,5091,2022-10-06,0.04144562334217507,0.23270916765883753,17539.147991121,0.9888150429567191
204,985.0515746572798,51318.219743166126,0.0,7.880910683012258,8044,5.374164740158976,2.317423941257629,0.52464616886286,10066.959273246912,3474,2022-10-07,0.0,1.849921834288692,24714.647007009,0.0
205,962.0135194598287,55117.05105547756,0.0,7.536764705882352,11976,4.284008359040701,9.247544822283578,1.3910729406072335,559712.2821491183,9540,2022-10-10,1.1250748055056854,1.6385343762865374,23958.338817636002,0.3726476616359232
206,955.3911284781965,62912.18763875694,0.0,22.97407467797163,22585,16.44103691392113,10.455737043758823,0.2175202689341507,1334753.4711508795,12567,2022-10-11,0.3870967741935484,4.569220277335758,24467.718629438004,0.960419091967404
207,968.9106893106884,54337.203510146275,0.0,11.699279093717816,13542,6.227900996464159,7.118370639241782,1.3499344692005244,1548391.7164640427,15660,2022-10-12,0.5272157309774865,3.05514994945524,24530.748971307,0.0
208,951.9957815082194,57357.075448372496,0.0,15.258012622200223,22601,9.851425511979654,9.008101328288852,3.5019109412496667,1653510.6273744737,13089,2022-10-13,0.9074811863656486,2.2228010766692714,27510.496424851997,1.5356637704586786
209,974.9992673619937,60736.91025322361,0.0,15.883834642169209,19212,6.894502798435943,7.335253261053702,2.164144887666208,883295.8732118966,12575,2022-10-14,0.2591549295774648,0.8357192602336919,26094.216368781006,0.49832087531145053
210,986.3459854959829,54475.95469369199,0.0,20.854870775347912,15353,12.278596258897533,7.807246918192005,0.6946358674678869,671271.588458774,11770,2022-10-17,0.4527960153950645,3.3901830282861893,28367.111972515002,0.4584681769147788
211,985.0644585577589,66095.96000824314,0.0,19.14392303161202,12021,11.124686078870564,6.617898699520876,3.0283642567711664,197553.024911032,5609,2022-10-18,1.0651896037494673,5.830346475507766,26357.467527444,2.4179620034542317
212,962.4348520895956,49491.58743346805,0.0,16.22329427980703,22128,15.817882611080636,7.3913340623291415,1.0539367637941723,5227527.510738392,4550,2022-10-19,1.405451448040886,2.7590749414519906,26732.347993681,0.4967520061138708
213,971.78665766374,57209.60588771681,0.0,12.951226233122073,14448,7.547704515397695,5.557993271902881,1.0045468964787987,1273328.916522271,7891,2022-10-20,2.778282186308335,1.8260869565217392,23647.385901630005,1.021798365122616
214,968.8629201101916,69793.86888212082,0.0,6.203322664228014,8706,3.951949860724234,2.8690382258633136,0.17819639788709984,387038.6433710175,5317,2022-10-21,0.3250270855904659,1.0817001781623823,23465.187108269005,0.13617793917385385
215,988.8550378162237,74745.57655089143,0.0,15.801008108700415,22839,11.760356592094979,9.074234472919958,2.4491922876498173,4379863.973200691,12512,2022-10-24,0.18212171801487326,2.014163524326313,23248.970626897004,0.43811610076670315
216,1004.0152521269973,49441.81181218277,0.0,15.813648293963253,18707,9.0154049195622,11.808789906003895,5.625990491283677,890419.4300780855,9860,2022-10-25,2.0651903458571783,4.3710836007947425,23870.708592885,0.17229496898690558
217,1041.7261214644204,85948.2082600504,0.0,25.251628182356423,25618,16.66072065643953,13.618940912843497,4.0358744394618835,7040288.336825302,17487,2022-10-26,1.6489091831557583,3.45985401459854,27978.409245184,0.18821757952192736
218,1038.93112569477,64090.54858123498,0.0,19.663103336572725,14725,12.652078969651054,10.404846209632696,1.7869575307495937,624319.5177841985,11324,2022-10-27,0.03776910487221453,1.1241110346409728,26706.298922549002,0.5514416259650229
219,1005.3979268752356,53815.673387176044,0.0,24.3013698630137,12927,13.437132784958871,9.52705001701259,1.0887664916100934,1032643.9553813688,8485,2022-10-28,0.09038322487346348,1.6558089033659067,27047.251146585004,0.0
220,1034.837511606314,59014.234371902676,0.0,17.371134020618555,7362,9.578041786153216,5.168650095063728,0.0,88661.48880371192,8916,2022-10-31,0.0,0.7372654155495978,28230.217621079002,0.0
221,1053.2846260387812,61393.47470826366,0.0,15.336658354114713,8486,8.806053811659192,5.85557028413348,0.9678534393363291,535366.4421433598,5497,2022-11-01,0.03258390355164549,0.11640088464672331,30072.205201056997,1.9948849104859334
222,1040.4285591825537,64907.77236091515,0.0,25.666256662566628,13673,10.751267962806423,15.784526816659813,1.9544722924810303,755381.2575696408,10708,2022-11-02,0.4004929143561306,2.9884480160723257,27455.862860992005,0.0
223,1032.0452949438202,44139.02022683314,0.0,16.278209396966332,9700,6.464827196534513,9.621526126248556,0.31761952524239384,180425.5100994566,9078,2022-11-03,0.6025196275333212,0.30026561958655734,28557.284848866002,0.22657387926849007
224,1051.9116790870983,50240.915650594696,0.0,16.1052929521653,8247,7.5462939082890585,5.526901569031978,0.6799934458463051,190209.6839546191,6382,2022-11-04,0.9074410163339384,0.9367990500065971,27755.468417565004,0.0
225,1079.2558443987282,42154.677005812104,0.0,15.96037424325812,5123,3.836756854583295,4.876921298971455,1.8263377122717077,208140.6984889423,3309,2022-11-07,0.0,1.2842762929538354,26670.567558497,0.8361640972040763
226,1122.0478600717581,58912.87482940189,0.0,25.067824199674444,7753,9.923722937052162,8.033916269210387,0.8484162895927602,114070.6282513005,7041,2022-11-08,0.0,1.6165244723843737,28604.025958082006,0.5892255892255892
227,1126.7007571881716,74982.53910745597,0.0,24.344703770197487,9570,9.950962803492406,9.747407266017689,0.49682583494341703,191981.27303516286,7733,2022-11-09,0.553290623179965,2.2770761576731724,24593.33621343,0.0
228,1119.3048805391056,52257.26767989757,0.0,25.85357268567406,18330,17.352254356026585,13.04296875,2.822222222222222,732406.0679123971,13007,2022-11-10,0.26852846401718583,6.705052005943537,27311.459827529,0.28517110266159695
229,1187.493816254417,56590.1144685899,0.0,18.5589519650655,8528,7.42494996664443,10.727301536998892,1.7282479141835518,82620.77997671712,5544,2022-11-11,0.1225114854517611,2.0827624006577143,26355.736798571,0.10984182776801407
230,1163.7535749506903,48651.12716469209,0.0,17.56287944492628,7691,5.703094398746573,12.460375518166302,0.5980861244019139,671792.8093807539,4899,2022-11-14,0.9412435824301199,0.1299545159194282,28360.142543607002,0.8041817450743868
231,1191.8577821979115,41120.84928555773,0.0,13.556851311953352,5724,5.084481818889667,7.707655150687809,0.7042253521126761,18373.22183775471,3566,2022-11-15,2.4639211545230553,3.0789825970548863,21418.984585968,0.09420631182289213
232,1175.0255666607175,41736.487269807025,81350.26892047637,23.33179935572941,9930,13.757077916899274,9.609093882891724,3.0191758465932272,297276.6999615828,5836,2022-11-16,2.5106382978723403,2.658721063488425,27281.551664138,2.2892238972640984
233,1132.2706967833014,42229.16909614868,0.0,26.958452267681572,9637,3.047489715221472,19.62101063829787,1.976195823040647,185693.86568465934,5722,2022-11-17,0.0,0.0,22319.661344669003,0.0
234,1148.728269765919,51377.72895293604,0.0,24.405019472090004,5935,16.434191702432045,3.673680579510176,0.0,375946.36311016785,3430,2022-11-18,0.11645962732919254,3.7112010796221324,25733.526696907,0.0
235,1120.3190059899628,34792.372018581664,0.0,19.53216374269006,5908,10.41867437627155,10.513643659711075,2.02757502027575,2630882.295529963,4084,2022-11-21,0.0,1.1658717541070482,27677.257782293,5.729166666666666
236,1121.0996337281795,61186.914159013686,5460.385438972162,20.81834532374101,11719,6.460753754604704,10.699042565463145,1.973359644795264,852976.4453961456,4968,2022-11-22,1.925925925925926,2.2907758094074526,27411.471263876003,2.168164992067689
237,1130.8295152722444,82571.97086133706,0.0,25.345167652859963,5855,10.787917532363753,4.696356275303644,1.1956001912960306,38271.186440677964,5678,2022-11-23,0.0,1.2113870381586918,24047.574846789004,1.0161662817551964
238,1152.5026894293733,80872.12573472942,0.0,16.518847006651885,4207,4.067536454336147,2.8963051251489866,0.0,345426.870258331,4636,2022-11-24,0.0,0.0,27791.091582233003,0.0
239,1140.632582322357,45451.903589790214,0.0,10.947002606429193,2308,3.5668083533542783,3.334921391138637,0.2570694087403599,17734.939759036144,775,2022-11-25,0.0,0.0,29248.90185987,0.0
240,1123.1446432949251,43406.8047599078,0.0,16.351861845655694,4039,5.223315669947009,6.278205468542606,4.230006609385327,161043.1998470802,4317,2022-11-28,0.0,0.0,27973.557844515002,0.24110910186859552
241,1131.1999296984845,75609.70660552036,0.0,27.40511915269197,12554,9.008389492504469,17.323467910567796,1.1776753712237584,1152144.9932471542,6040,2022-11-29,0.0,1.9745388412574696,28045.397997695003,0.19755037534571318
242,1165.116220777287,64281.78771529755,0.0,29.914346895074946,19637,19.282986847687738,8.12099741109143,2.437166793602437,1566894.275250578,6246,2022-11-30,0.2675943270002676,5.747649378222627,28184.853055832005,1.281055900621118
243,1193.5565467190806,81187.63077084415,0.0,23.039375203384317,12614,11.733438330544345,12.715121136173767,3.780653950953679,1057334.5131050316,11108,2022-12-01,0.28968713789107764,1.8994855559952513,26373.666723727,0.5022156573116691
244,1153.6986577978382,38559.28961836229,0.0,18.71527777777778,7491,5.943077102531202,9.331327639751553,1.4497878359264498,193302.80888214082,4468,2022-12-02,1.2605042016806722,0.30144167758846657,27738.707083789,0.22544283413848631
245,1152.6724034540657,59013.75935200216,0.0,13.134851138353765,7435,5.291479820627803,7.541673409936883,1.881390593047035,95860.01700198356,6379,2022-12-05,0.0,0.15297202797202797,24749.754964512,1.9252548131370328
246,1116.06046277666,56741.27813260217,0.0,28.52928782132322,9481,3.1606508322423785,22.98166926677067,5.017182130584192,212305.05895777862,5615,2022-12-06,0.2493074792243767,1.1704462326261889,27253.805641516003,1.5416238437821173
247,1108.3786174511304,22793.591813132414,0.0,21.062052505966587,8672,6.885748566857752,7.678081374537644,1.0638297872340425,455276.37952322164,6536,2022-12-07,0.0,0.35347043701799485,23158.379387189998,0.0
248,1120.2200867052022,68918.85869545421,0.0,33.6687306501548,6901,6.356889319135204,11.693318103940605,2.2770398481973433,585399.7528282156,9276,2022-12-08,0.18192844147968465,1.3899049012435991,29554.608413820002,0.2518098835379289
249,1154.8784273150543,34475.20653392307,0.0,19.124087591240876,5436,3.8320653705269088,9.997992371009836,1.7347725520431765,242870.53698266883,4293,2022-12-09,0.0,1.2081060015588463,29476.915275826002,0.0
250,1133.2371700105596,42010.99858949433,0.0,35.53846153846154,4726,11.300872093023257,5.090964684299037,0.1412928293889085,24683.298617686043,1805,2022-12-12,0.0,2.225945428434658,28110.736208320002,0.0
251,1157.1893513930183,27408.890958193097,0.0,33.6153161175423,8856,8.163711971985117,10.43727815119704,3.191756722794672,300791.844476055,4598,2022-12-13,0.0,2.1588183310188107,26950.197790617,0.14829461196243204
252,1160.3495728234336,23243.281661688212,0.0,15.461847389558233,4840,5.861892583120205,4.733333333333333,0.0,51135.317870222556,2206,2022-12-14,0.17211703958691912,0.8837970540098199,29342.472724500003,0.0
253,1116.2987572376783,17100.121986449365,0.0,26.309983452840598,6729,2.1618478777948096,9.901602821956804,1.5183723048891589,117686.1877412673,5764,2022-12-15,0.0,0.0,22186.59165894,0.045752630776269634
254,1122.5466702326826,42911.097112867494,0.0,28.888888888888886,14486,12.606426805822576,15.215300175408816,0.5990133897110641,739348.3378849232,8012,2022-12-16,1.075037626316921,3.464008110848259,24963.262849822004,0.0
255,1135.5498682476943,43673.9856505469,0.0,25.13888888888889,7273,6.56339475809412,16.690806850132063,3.314285714285714,1304867.427816569,4370,2022-12-19,0.0,2.3920813857574923,26227.976724645,0.0
256,1138.289534883721,49587.62750631078,0.0,27.009646302250808,10414,5.181324647122692,20.629703312862212,4.569327731092437,737909.7084630624,6604,2022-12-20,0.0,0.6129887342611001,29189.500148941002,1.9176536943034406
257,1125.3513313609467,33362.3593445567,0.0,21.26984126984127,4977,4.292343387470997,11.341497355969942,0.9975816203143895,162948.94697254605,2787,2022-12-21,0.0,1.3555787278415017,24873.119761156002,0.0
258,1138.4894404827207,38396.02967568114,0.0,25.23041474654378,3581,7.416513009629175,4.155081865925239,0.0,165781.05896736574,7053,2022-12-22,0.0,3.307785397337636,27996.947602786,0.0
